DATE,TIME,OPEN,HIGH,LOW,CLOSE,QUANTITY,AVERAGE
21-Nov-2019,10:01:00,1535.20,1535.20,1535.15,1535.20,194,0.00
21-Nov-2019,10:00:00,1535.15,1535.20,1535.10,1535.15,311,0.00
21-Nov-2019,09:59:00,1535.20,1535.20,1535.10,1535.15,317,0.00
21-Nov-2019,09:58:00,1535.20,1535.20,1535.10,1535.10,819,0.00
21-Nov-2019,09:57:00,1534.10,1534.80,1534.05,1534.65,453,0.00
21-Nov-2019,09:56:00,1534.10,1534.10,1534.05,1534.10,228,0.00
21-Nov-2019,09:55:00,1534.05,1534.10,1534.05,1534.10,198,0.00
21-Nov-2019,09:54:00,1533.95,1534.30,1533.90,1534.05,532,0.00
21-Nov-2019,09:53:00,1533.55,1534.10,1533.55,1533.95,1654,0.00
21-Nov-2019,09:52:00,1533.25,1533.55,1533.25,1533.55,1035,0.00
21-Nov-2019,09:51:00,1533.25,1533.30,1533.25,1533.30,1296,0.00
21-Nov-2019,09:50:00,1533.20,1533.30,1533.15,1533.30,2094,0.00
21-Nov-2019,09:49:00,1533.45,1533.45,1533.15,1533.20,2671,0.00
21-Nov-2019,09:48:00,1533.50,1533.50,1533.40,1533.45,699,0.00
21-Nov-2019,09:47:00,1533.10,1533.30,1533.05,1533.30,949,0.00
21-Nov-2019,09:46:00,1533.15,1533.15,1533.00,1533.10,1122,0.00
21-Nov-2019,09:45:00,1533.20,1533.20,1533.00,1533.15,981,0.00
21-Nov-2019,09:44:00,1532.55,1533.20,1532.55,1533.05,1015,0.00
21-Nov-2019,09:43:00,1532.25,1532.35,1532.25,1532.35,664,0.00
21-Nov-2019,09:42:00,1532.05,1532.30,1532.00,1532.25,1954,0.00
21-Nov-2019,09:41:00,1531.40,1532.05,1531.40,1532.05,782,0.00
21-Nov-2019,09:40:00,1531.45,1531.70,1531.40,1531.70,558,0.00
21-Nov-2019,09:39:00,1531.40,1531.45,1531.40,1531.45,909,0.00
21-Nov-2019,09:38:00,1531.45,1531.45,1531.40,1531.45,438,0.00
21-Nov-2019,09:37:00,1531.20,1531.70,1531.20,1531.45,841,0.00
21-Nov-2019,09:36:00,1532.20,1532.40,1531.00,1531.20,823,0.00
21-Nov-2019,09:35:00,1532.00,1532.00,1531.95,1532.00,701,0.00
21-Nov-2019,09:34:00,1534.25,1534.25,1531.40,1532.00,3730,0.00
21-Nov-2019,09:33:00,1535.00,1535.70,1534.25,1534.25,3125,0.00
21-Nov-2019,09:32:00,1534.75,1535.00,1534.75,1535.00,844,0.00
21-Nov-2019,09:31:00,1535.35,1536.20,1535.35,1535.60,1770,0.00
21-Nov-2019,09:30:00,1536.90,1537.15,1535.20,1535.20,1709,0.00
21-Nov-2019,09:29:00,1539.40,1539.45,1534.00,1536.20,9303,0.00
21-Nov-2019,09:28:00,1538.85,1539.45,1538.85,1539.40,1407,0.00
21-Nov-2019,09:27:00,1542.00,1542.00,1537.55,1538.85,8382,0.00
21-Nov-2019,09:26:00,1542.35,1542.90,1541.80,1541.85,6910,0.00
21-Nov-2019,09:25:00,1543.20,1543.45,1541.60,1542.35,2143,0.00
21-Nov-2019,09:24:00,1538.80,1545.50,1538.65,1544.90,4848,0.00
21-Nov-2019,09:23:00,1539.30,1539.70,1538.00,1539.25,3133,0.00
21-Nov-2019,09:22:00,1537.50,1539.30,1537.50,1539.30,619,0.00
21-Nov-2019,09:21:00,1538.80,1539.50,1537.80,1538.20,2185,0.00
21-Nov-2019,09:20:00,1535.05,1539.20,1535.05,1538.65,3572,0.00
21-Nov-2019,09:19:00,1535.25,1535.25,1534.30,1534.85,806,0.00
21-Nov-2019,09:18:00,1537.25,1538.00,1534.85,1534.85,7123,0.00
21-Nov-2019,09:17:00,1537.10,1537.85,1536.70,1537.25,3039,0.00
21-Nov-2019,09:16:00,1534.85,1537.10,1531.70,1536.60,4201,0.00
21-Nov-2019,09:15:00,1536.05,1540.00,1533.00,1535.70,10130,0.00
20-Nov-2019,15:50:00,1542.25,1542.25,1542.25,1542.25,433,0.00
20-Nov-2019,15:44:00,1542.25,1542.25,1542.25,1542.25,3,0.00
20-Nov-2019,15:40:00,1542.25,1542.25,1542.25,1542.25,309,0.00
20-Nov-2019,15:29:00,1534.40,1542.25,1531.15,1542.25,2328,0.00
20-Nov-2019,15:28:00,1532.85,1534.40,1530.60,1534.15,5025,0.00
20-Nov-2019,15:27:00,1540.00,1540.00,1533.75,1533.75,10976,0.00
20-Nov-2019,15:26:00,1538.70,1539.35,1538.45,1539.35,2184,0.00
20-Nov-2019,15:25:00,1540.20,1541.65,1538.95,1539.05,8671,0.00
20-Nov-2019,15:24:00,1542.15,1542.15,1539.70,1540.20,5622,0.00
20-Nov-2019,15:23:00,1541.50,1543.00,1540.20,1541.75,17475,0.00
20-Nov-2019,15:22:00,1539.85,1541.80,1539.80,1541.80,4003,0.00
20-Nov-2019,15:21:00,1542.70,1542.70,1539.00,1539.85,6316,0.00
20-Nov-2019,15:20:00,1542.15,1545.10,1542.15,1542.75,19897,0.00
20-Nov-2019,15:19:00,1548.00,1548.00,1541.85,1542.10,9352,0.00
20-Nov-2019,15:18:00,1546.60,1548.50,1546.55,1548.00,10252,0.00
20-Nov-2019,15:17:00,1546.00,1547.40,1546.00,1546.55,4118,0.00
20-Nov-2019,15:16:00,1547.15,1547.15,1544.35,1546.00,3851,0.00
20-Nov-2019,15:15:00,1547.00,1548.35,1547.00,1547.35,7084,0.00
20-Nov-2019,15:14:00,1545.95,1547.00,1545.95,1547.00,3446,0.00
20-Nov-2019,15:13:00,1543.35,1545.95,1543.20,1545.90,2274,0.00
20-Nov-2019,15:12:00,1542.60,1543.35,1542.60,1543.35,1411,0.00
20-Nov-2019,15:11:00,1543.60,1544.55,1542.95,1542.95,3550,0.00
20-Nov-2019,15:10:00,1543.95,1544.20,1542.95,1543.60,5370,0.00
20-Nov-2019,15:09:00,1542.20,1544.55,1542.20,1543.95,3794,0.00
20-Nov-2019,15:08:00,1540.80,1542.15,1540.80,1542.15,2622,0.00
20-Nov-2019,15:07:00,1540.60,1540.95,1540.60,1540.90,3061,0.00
