DATE,TIME,OPEN,HIGH,LOW,CLOSE,QUANTITY,AVERAGE
20-Dec-2019,14:39:59,15094.75,15099.55,15088.05,15099.55,24,15173.59
20-Dec-2019,14:38:56,15105.00,15110.45,15086.20,15086.20,70,15173.88
20-Dec-2019,14:37:59,15088.95,15110.00,15080.50,15098.40,87,15174.69
20-Dec-2019,14:36:56,15095.20,15095.20,15080.10,15080.70,59,15175.82
20-Dec-2019,14:35:59,15105.00,15105.00,15082.05,15092.15,184,15176.69
20-Dec-2019,14:34:56,15100.95,15100.95,15100.00,15100.00,108,15179.06
20-Dec-2019,14:33:57,15111.05,15119.00,15110.00,15113.20,23,15180.46
20-Dec-2019,14:32:56,15128.70,15128.70,15110.00,15111.00,76,15180.72
20-Dec-2019,14:31:56,15145.85,15145.85,15125.00,15125.00,47,15181.52
20-Dec-2019,14:30:57,15149.95,15149.95,15140.00,15145.95,50,15181.90
20-Dec-2019,14:29:56,15150.05,15158.75,15149.95,15149.95,14,15182.21
20-Dec-2019,14:28:56,15150.05,15150.05,15146.00,15146.00,24,15182.29
20-Dec-2019,14:27:58,15170.30,15170.30,15150.00,15150.00,62,15182.43
20-Dec-2019,14:26:59,15170.00,15171.05,15160.00,15160.00,63,15182.69
20-Dec-2019,14:25:56,15170.10,15170.10,15170.00,15170.00,4,15182.93
20-Dec-2019,14:24:56,15175.15,15175.15,15174.00,15174.00,5,15182.94
20-Dec-2019,14:23:56,15174.00,15195.00,15174.00,15181.95,89,15182.94
20-Dec-2019,14:22:56,15181.90,15181.90,15173.40,15173.90,4,15182.90
20-Dec-2019,14:21:56,15183.65,15183.65,15181.30,15182.50,6,15182.91
20-Dec-2019,14:20:56,15196.50,15196.50,15181.90,15181.90,84,15182.91
20-Dec-2019,14:19:51,15184.60,15195.85,15184.60,15195.65,84,15182.72
20-Dec-2019,14:18:36,15184.60,15184.60,15184.60,15184.60,2,15182.54
20-Dec-2019,14:17:59,15188.50,15195.85,15173.70,15187.85,102,15182.54
20-Dec-2019,14:16:56,15196.20,15196.20,15196.00,15196.00,3,15182.53
20-Dec-2019,14:15:41,15196.50,15196.50,15196.50,15196.50,5,15182.52
20-Dec-2019,14:14:58,15190.85,15196.20,15186.35,15196.20,54,15182.51
20-Dec-2019,14:13:36,15195.00,15195.00,15186.50,15193.15,3,15182.44
20-Dec-2019,14:12:46,15195.45,15195.45,15195.45,15195.45,2,15182.43
20-Dec-2019,14:11:56,15195.50,15195.50,15195.50,15195.50,5,15182.43
20-Dec-2019,14:10:41,15187.40,15196.10,15187.40,15196.10,42,15182.41
20-Dec-2019,14:09:56,15188.90,15188.90,15176.40,15176.40,8,15182.34
20-Dec-2019,14:08:36,15189.00,15189.00,15188.90,15188.90,2,15182.34
20-Dec-2019,14:07:49,15170.05,15192.70,15170.05,15192.70,89,15182.33
20-Dec-2019,14:06:57,15189.90,15189.90,15175.40,15180.05,47,15182.34
20-Dec-2019,14:05:41,15187.00,15187.00,15179.55,15186.10,62,15182.35
20-Dec-2019,14:04:51,15194.70,15194.70,15180.20,15188.35,10,15182.36
20-Dec-2019,14:03:36,15202.50,15214.05,15199.95,15199.95,79,15182.36
20-Dec-2019,14:02:59,15176.90,15210.90,15176.90,15205.10,435,15181.99
20-Dec-2019,14:01:56,15177.60,15177.60,15176.90,15176.90,3,15180.72
20-Dec-2019,14:00:41,15177.65,15177.65,15177.65,15177.65,2,15180.72
20-Dec-2019,13:59:51,15177.80,15177.80,15175.40,15177.80,9,15180.72
20-Dec-2019,13:58:36,15175.30,15175.30,15175.30,15175.30,2,15180.73
20-Dec-2019,13:57:46,15175.10,15175.10,15175.10,15175.10,2,15180.73
20-Dec-2019,13:56:56,15174.95,15175.00,15170.95,15175.00,6,15180.73
20-Dec-2019,13:55:43,15170.95,15175.00,15170.95,15170.95,15,15180.74
20-Dec-2019,13:54:51,15177.80,15177.80,15170.95,15177.75,5,15180.78
20-Dec-2019,13:53:36,15177.70,15177.85,15177.70,15177.85,63,15180.78
20-Dec-2019,13:52:54,15177.50,15177.60,15170.50,15177.50,20,15180.83
20-Dec-2019,13:51:59,15177.50,15180.00,15177.50,15180.00,17,15180.85
20-Dec-2019,13:50:53,15175.00,15180.00,15175.00,15180.00,100,15180.86
20-Dec-2019,13:49:31,15169.60,15169.60,15169.60,15169.60,1,15180.93
20-Dec-2019,13:48:06,15172.00,15172.00,15172.00,15172.00,34,15180.94
20-Dec-2019,13:46:24,15163.65,15163.65,15163.65,15163.65,25,15181.03
20-Dec-2019,13:45:54,15166.60,15166.60,15166.60,15166.60,2,15181.14
20-Dec-2019,13:44:14,15168.40,15168.40,15168.40,15168.40,50,15181.14
20-Dec-2019,13:43:12,15162.40,15163.55,15162.40,15163.55,70,15181.30
20-Dec-2019,13:42:23,15170.00,15170.00,15166.05,15166.05,43,15181.63
20-Dec-2019,13:40:34,15168.00,15173.00,15166.50,15173.00,11,15181.77
20-Dec-2019,13:39:46,15167.70,15172.00,15167.20,15172.00,7,15181.80
20-Dec-2019,13:38:45,15169.10,15169.10,15169.10,15169.10,1,15181.82
20-Dec-2019,13:37:05,15166.10,15166.10,15166.10,15166.10,1,15181.82
20-Dec-2019,13:36:42,15164.15,15165.00,15164.15,15165.00,43,15181.83
20-Dec-2019,13:35:41,15158.70,15158.70,15158.70,15158.70,1,15182.09
20-Dec-2019,13:34:21,15155.75,15155.75,15155.75,15155.75,1,15182.10
20-Dec-2019,13:33:18,15170.70,15172.00,15168.25,15168.25,4,15182.10
20-Dec-2019,13:32:54,15169.75,15172.95,15169.75,15172.95,8,15182.12
20-Dec-2019,13:31:05,15168.95,15172.95,15162.05,15172.95,13,15182.14
20-Dec-2019,13:30:57,15168.95,15168.95,15168.95,15168.95,2,15182.18
20-Dec-2019,13:29:15,15172.95,15173.95,15172.95,15173.95,2,15182.19
20-Dec-2019,13:28:54,15176.00,15176.00,15169.90,15169.90,11,15182.19
20-Dec-2019,13:27:50,15174.80,15174.80,15174.80,15174.80,1,15182.23
20-Dec-2019,13:25:18,15172.35,15174.00,15172.35,15174.00,27,15182.23
20-Dec-2019,13:23:17,15176.50,15176.50,15176.50,15176.50,1,15182.29
20-Dec-2019,13:22:07,15176.50,15176.50,15176.50,15176.50,1,15182.29
20-Dec-2019,13:21:31,15172.30,15172.30,15172.30,15172.30,12,15182.29
20-Dec-2019,13:20:29,15162.15,15172.25,15162.15,15172.25,3,15182.33
20-Dec-2019,13:19:55,15159.10,15179.70,15145.65,15179.70,52,15182.34
20-Dec-2019,13:17:50,15164.05,15164.05,15157.10,15164.05,41,15182.58
20-Dec-2019,13:16:36,15145.00,15170.00,15142.00,15164.90,128,15182.80
20-Dec-2019,13:15:34,15145.40,15145.40,15145.40,15145.40,19,15183.83
20-Dec-2019,13:14:48,15151.00,15152.00,15151.00,15152.00,5,15184.01
20-Dec-2019,13:13:55,15160.00,15160.00,15151.00,15152.80,39,15184.06
20-Dec-2019,13:12:13,15160.05,15160.05,15160.00,15160.00,7,15184.39
20-Dec-2019,13:10:39,15167.60,15172.15,15167.60,15172.15,3,15184.44
20-Dec-2019,13:09:30,15166.70,15166.70,15163.60,15163.60,2,15184.46
20-Dec-2019,13:07:39,15168.10,15168.10,15168.10,15168.10,2,15184.47
20-Dec-2019,13:06:18,15160.05,15160.05,15160.05,15160.05,19,15184.48
20-Dec-2019,13:05:57,15151.00,15157.00,15151.00,15157.00,3,15184.62
20-Dec-2019,13:04:38,15150.00,15159.30,15150.00,15159.30,34,15184.65
20-Dec-2019,13:03:49,15160.50,15160.50,15160.50,15160.50,2,15184.93
20-Dec-2019,13:02:59,15165.00,15165.15,15160.05,15160.05,60,15184.94
20-Dec-2019,12:58:40,15175.00,15175.00,15174.95,15174.95,2,15185.30
20-Dec-2019,12:57:22,15180.00,15180.00,15180.00,15180.00,21,15185.31
20-Dec-2019,12:55:21,15164.20,15164.20,15164.20,15164.20,1,15185.35
20-Dec-2019,12:54:23,15173.30,15173.30,15173.30,15173.30,1,15185.36
20-Dec-2019,12:51:59,15152.80,15178.70,15152.80,15178.70,48,15185.36
20-Dec-2019,12:50:55,15153.00,15153.00,15152.00,15152.00,11,15185.83
20-Dec-2019,12:49:29,15160.00,15160.00,15160.00,15160.00,2,15185.95
20-Dec-2019,12:47:31,15160.05,15160.05,15160.00,15160.00,24,15185.96
20-Dec-2019,12:46:58,15161.30,15161.30,15160.05,15160.05,12,15186.15
20-Dec-2019,12:45:52,15165.00,15165.00,15162.00,15162.00,2,15186.25
20-Dec-2019,12:44:29,15170.00,15170.00,15167.60,15167.60,15,15186.27
20-Dec-2019,12:43:30,15170.00,15173.80,15170.00,15173.80,2,15186.35
20-Dec-2019,12:40:37,15173.00,15179.75,15170.00,15170.00,7,15186.35
20-Dec-2019,12:37:49,15175.45,15175.45,15175.45,15175.45,1,15186.38
20-Dec-2019,12:36:03,15176.00,15176.00,15176.00,15176.00,9,15186.39
20-Dec-2019,12:35:05,15169.75,15169.75,15169.75,15169.75,25,15186.41
20-Dec-2019,12:33:14,15172.75,15172.75,15172.75,15172.75,1,15186.55
20-Dec-2019,12:32:35,15177.95,15177.95,15177.95,15177.95,1,15186.55
20-Dec-2019,12:31:07,15186.95,15186.95,15186.95,15186.95,1,15186.55
20-Dec-2019,12:30:41,15167.70,15190.00,15167.70,15188.75,9,15186.55
20-Dec-2019,12:27:35,15176.00,15176.00,15167.60,15167.60,2,15186.57
20-Dec-2019,12:25:05,15178.30,15178.30,15178.30,15178.30,2,15186.58
20-Dec-2019,12:22:52,15165.00,15165.00,15163.55,15163.55,3,15186.59
20-Dec-2019,12:20:29,15165.05,15175.65,15165.05,15175.65,4,15186.61
20-Dec-2019,12:19:29,15175.20,15175.20,15168.95,15168.95,29,15186.63
20-Dec-2019,12:18:33,15175.20,15175.20,15175.20,15175.20,42,15186.75
20-Dec-2019,12:17:35,15176.35,15176.35,15176.35,15176.35,1,15186.91
20-Dec-2019,12:15:05,15178.20,15178.20,15176.25,15176.25,4,15186.92
20-Dec-2019,12:13:50,15185.05,15190.00,15185.05,15189.10,216,15186.93
20-Dec-2019,12:12:35,15188.00,15190.00,15181.10,15181.10,42,15186.70
20-Dec-2019,12:11:41,15189.95,15190.00,15189.95,15190.00,5,15186.65
20-Dec-2019,12:10:05,15178.20,15178.20,15178.20,15178.20,1,15186.65
20-Dec-2019,12:08:01,15185.00,15185.00,15185.00,15185.00,1,15186.65
20-Dec-2019,12:07:35,15188.00,15188.00,15181.10,15181.10,3,15186.65
20-Dec-2019,12:06:20,15187.00,15187.15,15187.00,15187.15,3,15186.65
20-Dec-2019,12:05:39,15176.50,15187.15,15176.50,15187.15,10,15186.65
20-Dec-2019,12:03:37,15176.50,15176.50,15176.50,15176.50,2,15186.66
20-Dec-2019,12:02:30,15184.95,15184.95,15184.95,15184.95,1,15186.67
20-Dec-2019,11:58:38,15169.00,15169.00,15169.00,15169.00,2,15186.67
20-Dec-2019,11:57:59,15161.15,15161.15,15161.15,15161.15,1,15186.68
20-Dec-2019,11:55:15,15160.00,15160.00,15160.00,15160.00,1,15186.69
20-Dec-2019,11:53:53,15168.30,15168.30,15166.65,15166.65,2,15186.70
20-Dec-2019,11:52:56,15153.00,15166.65,15153.00,15166.65,41,15186.71
20-Dec-2019,11:51:21,15155.00,15155.00,15153.00,15153.00,69,15187.05
20-Dec-2019,11:50:20,15160.05,15160.05,15160.00,15160.00,10,15187.76
20-Dec-2019,11:48:38,15165.95,15165.95,15165.95,15165.95,40,15187.87
20-Dec-2019,11:47:32,15160.00,15165.00,15160.00,15165.00,5,15188.20
20-Dec-2019,11:46:43,15167.75,15168.00,15160.00,15160.00,116,15188.26
20-Dec-2019,11:45:48,15170.00,15170.00,15165.00,15167.75,17,15189.22
20-Dec-2019,11:44:51,15186.65,15192.00,15183.70,15183.70,106,15189.35
20-Dec-2019,11:43:11,15184.35,15184.35,15184.35,15184.35,5,15189.30
20-Dec-2019,11:42:47,15184.35,15184.35,15184.35,15184.35,1,15189.31
20-Dec-2019,11:41:45,15190.00,15190.00,15190.00,15190.00,10,15189.31
20-Dec-2019,11:39:57,15184.40,15184.40,15184.35,15184.35,8,15189.31
20-Dec-2019,11:37:40,15184.40,15184.55,15184.40,15184.55,10,15189.32
20-Dec-2019,11:36:19,15184.35,15184.35,15184.35,15184.35,5,15189.35
20-Dec-2019,11:33:42,15184.00,15184.35,15184.00,15184.35,4,15189.36
20-Dec-2019,11:31:43,15184.55,15184.55,15184.55,15184.55,2,15189.37
20-Dec-2019,11:30:27,15174.10,15174.10,15174.10,15174.10,6,15189.37
20-Dec-2019,11:28:29,15190.00,15190.00,15190.00,15190.00,5,15189.41
20-Dec-2019,11:26:04,15192.50,15192.50,15192.50,15192.50,1,15189.40
20-Dec-2019,11:24:39,15193.85,15193.85,15193.00,15193.00,38,15189.40
20-Dec-2019,11:23:54,15186.00,15186.00,15186.00,15186.00,5,15189.38
20-Dec-2019,11:22:31,15190.00,15194.85,15190.00,15194.85,2,15189.38
20-Dec-2019,11:21:47,15194.90,15194.90,15190.00,15190.00,3,15189.38
20-Dec-2019,11:20:49,15194.10,15194.15,15194.10,15194.15,4,15189.38
20-Dec-2019,11:16:37,15196.00,15196.00,15196.00,15196.00,10,15189.37
20-Dec-2019,11:15:37,15195.10,15195.65,15195.10,15195.65,2,15189.34
20-Dec-2019,11:14:46,15190.00,15193.65,15190.00,15193.65,13,15189.34
20-Dec-2019,11:13:04,15191.00,15191.00,15191.00,15191.00,1,15189.32
20-Dec-2019,11:11:51,15196.95,15196.95,15191.05,15191.05,3,15189.32
20-Dec-2019,11:10:16,15196.95,15196.95,15196.95,15196.95,1,15189.31
20-Dec-2019,11:09:37,15195.00,15195.00,15195.00,15195.00,1,15189.31
20-Dec-2019,11:08:51,15195.00,15195.00,15195.00,15195.00,1,15189.31
20-Dec-2019,11:07:16,15190.10,15190.10,15190.10,15190.10,1,15189.30
20-Dec-2019,11:06:08,15165.95,15198.40,15165.95,15198.40,57,15189.30
20-Dec-2019,11:04:58,15175.00,15175.00,15164.05,15165.70,54,15189.46
20-Dec-2019,11:03:02,15184.45,15184.45,15184.45,15184.45,1,15189.74
20-Dec-2019,11:02:37,15202.50,15202.50,15186.90,15186.90,12,15189.74
20-Dec-2019,11:00:06,15185.25,15185.25,15185.25,15185.25,1,15189.70
20-Dec-2019,10:56:40,15200.00,15200.00,15200.00,15200.00,5,15189.70
20-Dec-2019,10:55:10,15198.80,15198.80,15198.80,15198.80,4,15189.68
20-Dec-2019,10:53:51,15207.00,15207.00,15192.05,15192.05,13,15189.66
20-Dec-2019,10:52:39,15199.30,15207.00,15199.30,15207.00,171,15189.59
20-Dec-2019,10:51:53,15190.70,15190.70,15190.70,15190.70,6,15189.07
20-Dec-2019,10:50:42,15190.00,15191.35,15190.00,15191.35,2,15189.06
20-Dec-2019,10:49:50,15192.80,15192.80,15192.80,15192.80,6,15189.06
20-Dec-2019,10:48:55,15207.00,15207.00,15195.90,15204.95,10,15189.04
20-Dec-2019,10:47:20,15205.00,15205.00,15205.00,15205.00,53,15188.96
20-Dec-2019,10:46:42,15198.95,15198.95,15198.95,15198.95,1,15188.63
20-Dec-2019,10:45:52,15183.80,15197.00,15183.80,15197.00,18,15188.63
20-Dec-2019,10:42:51,15181.05,15197.95,15180.00,15186.35,106,15188.67
20-Dec-2019,10:39:17,15182.15,15182.15,15180.10,15180.10,2,15189.20
20-Dec-2019,10:38:46,15182.15,15182.15,15182.15,15182.15,3,15189.21
20-Dec-2019,10:36:43,15184.10,15199.95,15180.70,15199.95,7,15189.22
20-Dec-2019,10:34:37,15191.35,15195.00,15190.00,15190.00,23,15189.22
20-Dec-2019,10:33:02,15184.05,15184.05,15184.05,15184.05,20,15189.19
20-Dec-2019,10:32:58,15199.00,15204.00,15199.00,15199.95,11,15189.22
20-Dec-2019,10:31:50,15185.00,15199.00,15184.05,15199.00,21,15189.15
20-Dec-2019,10:27:22,15195.45,15195.45,15195.45,15195.45,12,15189.16
20-Dec-2019,10:26:51,15205.05,15205.05,15205.05,15205.05,1,15189.05
20-Dec-2019,10:25:07,15205.10,15205.10,15205.10,15205.10,1,15189.04
20-Dec-2019,10:24:43,15205.10,15205.10,15205.10,15205.10,6,15189.03
20-Dec-2019,10:23:43,15218.00,15218.00,15205.10,15212.85,10,15188.97
20-Dec-2019,10:22:05,15215.00,15225.00,15215.00,15225.00,12,15188.84
20-Dec-2019,10:21:45,15210.00,15226.85,15206.95,15226.85,9,15188.63
20-Dec-2019,10:20:18,15205.00,15205.00,15205.00,15205.00,1,15188.46
20-Dec-2019,10:19:55,15198.00,15205.00,15198.00,15205.00,35,15188.45
20-Dec-2019,10:18:56,15197.95,15197.95,15190.30,15192.00,3,15188.09
20-Dec-2019,10:17:59,15190.50,15190.50,15188.70,15188.70,2,15188.08
20-Dec-2019,10:16:58,15190.50,15190.50,15190.50,15190.50,6,15188.08
20-Dec-2019,10:15:42,15190.00,15200.00,15190.00,15193.40,10,15188.07
20-Dec-2019,10:14:56,15185.50,15185.50,15185.50,15185.50,2,15188.02
20-Dec-2019,10:13:48,15190.00,15190.00,15190.00,15190.00,2,15188.02
20-Dec-2019,10:12:10,15189.70,15195.35,15189.70,15195.35,15,15188.02
20-Dec-2019,10:11:44,15190.00,15190.00,15189.90,15189.90,2,15187.99
20-Dec-2019,10:10:38,15190.00,15190.00,15190.00,15190.00,1,15187.99
20-Dec-2019,10:09:46,15203.00,15205.40,15199.00,15200.05,27,15187.99
20-Dec-2019,10:08:59,15199.00,15199.00,15199.00,15199.00,7,15187.74
20-Dec-2019,10:07:31,15175.00,15202.75,15175.00,15202.75,52,15187.68
20-Dec-2019,10:06:53,15178.10,15180.25,15170.95,15170.95,80,15188.12
20-Dec-2019,10:05:59,15190.00,15190.00,15190.00,15190.00,15,15188.66
20-Dec-2019,10:04:41,15206.00,15206.00,15187.60,15187.60,103,15188.64
20-Dec-2019,10:03:42,15217.05,15217.05,15210.00,15214.85,57,15188.52
20-Dec-2019,10:02:19,15217.00,15226.35,15217.00,15217.05,7,15187.10
20-Dec-2019,10:01:32,15217.05,15217.05,15217.00,15217.00,6,15186.90
20-Dec-2019,10:00:38,15221.00,15221.00,15217.00,15217.05,6,15186.74
20-Dec-2019,09:59:30,15212.05,15219.95,15212.05,15217.00,4,15186.57
20-Dec-2019,09:58:51,15221.00,15221.00,15211.05,15211.05,2,15186.47
20-Dec-2019,09:57:53,15222.00,15222.00,15222.00,15222.00,2,15186.41
20-Dec-2019,09:56:30,15221.00,15222.00,15221.00,15221.95,12,15186.35
20-Dec-2019,09:55:49,15219.85,15222.10,15219.85,15222.10,9,15185.96
20-Dec-2019,09:54:58,15214.25,15215.00,15213.85,15214.00,21,15185.68
20-Dec-2019,09:53:58,15236.95,15236.95,15216.95,15216.95,71,15185.12
20-Dec-2019,09:52:58,15229.05,15240.00,15229.05,15229.05,26,15182.62
20-Dec-2019,09:51:58,15234.80,15244.95,15223.65,15223.65,39,15181.25
20-Dec-2019,09:50:57,15200.00,15243.00,15200.00,15237.70,121,15179.04
20-Dec-2019,09:49:37,15190.10,15200.00,15190.10,15200.00,27,15171.69
20-Dec-2019,09:48:38,15195.00,15200.00,15194.50,15200.00,16,15170.72
20-Dec-2019,09:47:39,15194.00,15195.00,15194.00,15195.00,9,15170.19
20-Dec-2019,09:46:54,15187.40,15187.40,15187.40,15187.40,2,15169.91
20-Dec-2019,09:45:58,15195.00,15195.00,15195.00,15195.00,1,15169.86
20-Dec-2019,09:44:31,15194.00,15194.00,15194.00,15194.00,1,15169.83
20-Dec-2019,09:42:46,15176.15,15195.40,15176.15,15195.40,17,15169.79
20-Dec-2019,09:41:49,15190.05,15190.70,15170.00,15170.00,35,15169.38
20-Dec-2019,09:40:50,15190.05,15190.05,15190.05,15190.05,1,15168.50
20-Dec-2019,09:39:04,15170.05,15175.00,15170.05,15175.00,12,15168.47
20-Dec-2019,09:38:55,15170.05,15170.05,15170.00,15170.05,72,15168.38
20-Dec-2019,09:37:58,15165.10,15180.00,15165.10,15180.00,21,15168.19
20-Dec-2019,09:36:48,15171.90,15171.90,15165.05,15165.05,11,15168.11
20-Dec-2019,09:35:51,15175.00,15175.00,15175.00,15175.00,8,15168.08
20-Dec-2019,09:34:43,15194.30,15194.30,15175.75,15175.75,38,15167.98
20-Dec-2019,09:33:54,15179.95,15190.10,15179.95,15190.10,25,15166.18
20-Dec-2019,09:32:37,15174.75,15174.75,15171.90,15171.90,8,15165.05
20-Dec-2019,09:31:56,15182.10,15185.95,15176.45,15176.45,27,15164.88
20-Dec-2019,09:30:37,15185.00,15186.70,15170.05,15170.05,11,15163.87
20-Dec-2019,09:29:28,15176.30,15185.00,15176.30,15185.00,9,15163.47
20-Dec-2019,09:28:53,15185.00,15185.00,15165.00,15165.00,13,15163.15
20-Dec-2019,09:26:21,15187.20,15187.20,15175.00,15175.00,7,15162.90
20-Dec-2019,09:25:16,15180.55,15180.55,15180.55,15180.55,1,15162.64
20-Dec-2019,09:24:49,15164.05,15183.10,15164.05,15183.10,19,15162.60
20-Dec-2019,09:23:54,15183.10,15183.10,15164.05,15173.80,41,15162.07
20-Dec-2019,09:22:52,15178.05,15210.00,15178.05,15184.60,43,15160.80
20-Dec-2019,09:21:59,15166.15,15179.25,15164.10,15179.05,5,15156.72
20-Dec-2019,09:20:45,15175.00,15175.00,15164.55,15175.00,21,15156.47
20-Dec-2019,09:19:47,15172.85,15175.00,15156.40,15175.00,25,15155.27
20-Dec-2019,09:18:55,15150.00,15174.50,15150.00,15155.55,58,15154.01
20-Dec-2019,09:17:57,15157.70,15165.50,15135.95,15135.95,44,15153.55
20-Dec-2019,09:16:58,15176.00,15176.00,15130.00,15166.70,105,15155.46
20-Dec-2019,09:15:58,15199.00,15199.00,15152.90,15182.75,68,15163.42
19-Dec-2019,15:48:00,15103.45,15103.45,15103.45,15103.45,1,0.00
19-Dec-2019,15:40:00,15103.45,15103.45,15103.45,15103.45,13,0.00
19-Dec-2019,15:29:00,15141.65,15149.00,15086.00,15103.45,90,0.00
19-Dec-2019,15:28:00,15129.00,15130.00,15120.00,15120.00,31,0.00
19-Dec-2019,15:27:00,15116.00,15130.00,15116.00,15129.90,160,0.00
19-Dec-2019,15:26:00,15105.95,15127.15,15104.50,15126.95,98,0.00
19-Dec-2019,15:25:00,15076.35,15129.90,15076.35,15091.10,139,0.00
19-Dec-2019,15:24:00,15082.20,15109.95,15076.00,15090.95,72,0.00
19-Dec-2019,15:23:00,15100.00,15122.95,15080.00,15080.00,263,0.00
19-Dec-2019,15:22:00,15096.75,15106.80,15083.00,15100.00,64,0.00
19-Dec-2019,15:21:00,15096.70,15096.70,15081.05,15096.70,37,0.00
19-Dec-2019,15:20:00,15109.00,15109.00,15092.00,15094.95,51,0.00
19-Dec-2019,15:19:00,15115.00,15115.00,15091.00,15097.80,51,0.00
19-Dec-2019,15:18:00,15095.55,15114.00,15090.80,15114.00,49,0.00
19-Dec-2019,15:17:00,15102.20,15117.80,15095.55,15095.60,49,0.00
19-Dec-2019,15:16:00,15097.45,15120.30,15088.45,15102.85,330,0.00
